Time,Vdc,Adc
1678486027.579303, 4.5082e1, 1.4981e1
1678486028.0633397, 4.5081e1, 1.4981e1
1678486028.532348, 4.5081e1, 1.4980e1
1678486029.1644492, 4.5081e1, 1.4980e1
1678486029.580498, 4.5080e1, 1.4980e1
1678486030.0634797, 4.5081e1, 1.4980e1
1678486030.5326521, 4.5080e1, 1.4980e1
1678486031.1655521, 4.5080e1, 1.4980e1
1678486031.5805247, 4.5080e1, 1.4981e1
1678486032.0635607, 4.5079e1, 1.4980e1
1678486032.5329778, 4.5079e1, 1.4980e1
1678486033.1656013, 4.5079e1, 1.4980e1
1678486033.5805066, 4.5078e1, 1.4980e1
1678486034.0636003, 4.5078e1, 1.4980e1
1678486034.533212, 4.5078e1, 1.4980e1
1678486035.1654687, 4.5077e1, 1.4980e1
1678486035.580323, 4.5077e1, 1.4980e1
1678486036.0645256, 4.5076e1, 1.4980e1
1678486036.5334482, 4.5076e1, 1.4980e1
1678486037.165901, 4.5075e1, 1.4980e1
1678486037.5817215, 4.5075e1, 1.4980e1
1678486038.0645485, 4.5075e1, 1.4980e1
1678486038.533705, 4.5075e1, 1.4980e1
1678486039.1658604, 4.5075e1, 1.4980e1
1678486039.5816903, 4.5074e1, 1.4980e1
1678486040.0648153, 4.5074e1, 1.4980e1
1678486040.5340068, 4.5074e1, 1.4980e1
1678486041.166781, 4.5073e1, 1.4980e1
1678486041.5817344, 4.5073e1, 1.4980e1
1678486042.0648546, 4.5072e1, 1.4980e1
1678486042.5342438, 4.5071e1, 1.4980e1
1678486043.166816, 4.5070e1, 1.4980e1
1678486043.581804, 4.5070e1, 1.4980e1
1678486044.0657039, 4.5071e1, 1.4980e1
1678486044.5345194, 4.5071e1, 1.4980e1
1678486045.1668954, 4.5071e1, 1.4980e1
1678486045.5819464, 4.5071e1, 1.4980e1
1678486046.0657349, 4.5070e1, 1.4980e1
1678486046.534795, 4.5069e1, 1.4980e1
1678486047.166646, 4.5069e1, 1.4980e1
1678486047.582851, 4.5069e1, 1.4980e1
1678486048.0658343, 4.5069e1, 1.4980e1
1678486048.5349889, 4.5069e1, 1.4980e1
1678486049.167029, 4.5069e1, 1.4980e1
1678486049.5829594, 4.5068e1, 1.4980e1
1678486050.0659857, 4.5068e1, 1.4980e1
1678486050.5353029, 4.5067e1, 1.4980e1
1678486051.1680098, 4.5067e1, 1.4980e1
1678486051.5829194, 4.5067e1, 1.4980e1
1678486052.066186, 4.5066e1, 1.4980e1
1678486052.5355968, 4.5066e1, 1.4980e1
1678486053.168117, 4.5066e1, 1.4980e1
1678486053.5831056, 4.5066e1, 1.4980e1
1678486054.0668323, 4.5066e1, 1.4980e1
1678486054.5358915, 4.5066e1, 1.4980e1
1678486055.1681476, 4.5065e1, 1.4980e1
1678486055.5830715, 4.5065e1, 1.4980e1
1678486056.0668797, 4.5064e1, 1.4980e1
1678486056.536094, 4.5064e1, 1.4980e1
1678486057.1682084, 4.5063e1, 1.4980e1
1678486057.584276, 4.5063e1, 1.4980e1
1678486058.0669317, 4.5062e1, 1.4980e1
1678486058.5363405, 4.5062e1, 1.4980e1
1678486059.1694257, 4.5062e1, 1.4980e1
1678486059.5842588, 4.5061e1, 1.4980e1
1678486060.0672622, 4.5061e1, 1.4980e1
1678486060.5363982, 4.5061e1, 1.4980e1
1678486061.169385, 4.5060e1, 1.4980e1
1678486061.584374, 4.5060e1, 1.4980e1
1678486062.0673168, 4.5060e1, 1.4980e1
1678486062.5369651, 4.5060e1, 1.4980e1
1678486063.169389, 4.5060e1, 1.4980e1
1678486063.584382, 4.5059e1, 1.4980e1
1678486064.0682137, 4.5059e1, 1.4980e1
1678486064.5371294, 4.5059e1, 1.4980e1
1678486065.169434, 4.5058e1, 1.4980e1
1678486065.5843217, 4.5057e1, 1.4980e1
1678486066.0682375, 4.5057e1, 1.4980e1
1678486066.5370486, 4.5057e1, 1.4980e1
1678486067.1695054, 4.5057e1, 1.4980e1
1678486067.5854619, 4.5056e1, 1.4980e1
1678486068.068667, 4.5056e1, 1.4980e1
1678486068.5377386, 4.5055e1, 1.4980e1
1678486069.170527, 4.5055e1, 1.4980e1
1678486069.585561, 4.5055e1, 1.4980e1
1678486070.0683477, 4.5054e1, 1.4980e1
1678486070.537964, 4.5055e1, 1.4980e1
1678486071.1706448, 4.5055e1, 1.4980e1
1678486071.5854578, 4.5055e1, 1.4980e1
1678486072.0693967, 4.5054e1, 1.4980e1
1678486072.5380406, 4.5053e1, 1.4980e1
1678486073.1706488, 4.5053e1, 1.4980e1
1678486073.585651, 4.5053e1, 1.4980e1
1678486074.0693028, 4.5053e1, 1.4980e1
1678486074.5383852, 4.5053e1, 1.4980e1
1678486075.1707747, 4.5053e1, 1.4980e1
1678486075.5866883, 4.5052e1, 1.4980e1
1678486076.0697224, 4.5052e1, 1.4980e1
1678486076.5387878, 4.5051e1, 1.4980e1
1678486077.170776, 4.5051e1, 1.4980e1
1678486077.5866606, 4.5050e1, 1.4980e1
1678486078.06974, 4.5050e1, 1.4980e1
1678486078.539054, 4.5049e1, 1.4980e1
1678486079.1717203, 4.5049e1, 1.4980e1
1678486079.5868971, 4.5049e1, 1.4980e1
1678486080.0698278, 4.5049e1, 1.4980e1
1678486080.5393097, 4.5049e1, 1.4980e1
1678486081.1717649, 4.5049e1, 1.4980e1
1678486081.5868304, 4.5048e1, 1.4980e1
1678486082.0705018, 4.5047e1, 1.4980e1
1678486082.5392892, 4.5047e1, 1.4980e1
1678486083.1718743, 4.5046e1, 1.4980e1
1678486083.5868266, 4.5046e1, 1.4980e1
1678486084.0705912, 4.5046e1, 1.4981e1
1678486084.53959, 4.5046e1, 1.4981e1
1678486085.171942, 4.5045e1, 1.4981e1
1678486085.5879595, 4.5046e1, 1.4981e1
1678486086.0709205, 4.5045e1, 1.4981e1
1678486086.5399446, 4.5045e1, 1.4981e1
1678486087.1730287, 4.5044e1, 1.4981e1
1678486087.5877764, 4.5044e1, 1.4981e1
1678486088.070764, 4.5043e1, 1.4981e1
1678486088.5405507, 4.5043e1, 1.4981e1
1678486089.1730108, 4.5043e1, 1.4981e1
1678486089.5880635, 4.5043e1, 1.4981e1
1678486090.0708103, 4.5042e1, 1.4981e1
1678486090.5403132, 4.5042e1, 1.4981e1
1678486091.1731067, 4.5042e1, 1.4981e1
1678486091.5877655, 4.5042e1, 1.4981e1
1678486092.0719447, 4.5041e1, 1.4981e1
1678486092.5405974, 4.5041e1, 1.4981e1
1678486093.173156, 4.5041e1, 1.4981e1
1678486093.5881252, 4.5041e1, 1.4981e1
1678486094.0719242, 4.5041e1, 1.4981e1
1678486094.5410337, 4.5040e1, 1.4981e1
1678486095.1731002, 4.5040e1, 1.4981e1
1678486095.5891545, 4.5039e1, 1.4981e1
1678486096.0722375, 4.5039e1, 1.4981e1
1678486096.5412047, 4.5039e1, 1.4981e1
1678486097.1742039, 4.5038e1, 1.4981e1
1678486097.5891187, 4.5038e1, 1.4981e1
1678486098.0720522, 4.5037e1, 1.4981e1
1678486098.5415986, 4.5037e1, 1.4981e1
1678486099.1742616, 4.5037e1, 1.4981e1
1678486099.5892994, 4.5037e1, 1.4981e1
1678486100.0731056, 4.5037e1, 1.4981e1
1678486100.5421064, 4.5037e1, 1.4981e1
1678486101.174414, 4.5037e1, 1.4980e1
1678486101.5894682, 4.5037e1, 1.4980e1
1678486102.073122, 4.5036e1, 1.4980e1
1678486102.541858, 4.5036e1, 1.4980e1
1678486103.1743662, 4.5036e1, 1.4980e1
1678486103.5906243, 4.5036e1, 1.4980e1
1678486104.073394, 4.5035e1, 1.4980e1
1678486104.5423665, 4.5035e1, 1.4980e1
1678486105.1743882, 4.5035e1, 1.4980e1
1678486105.590235, 4.5034e1, 1.4980e1
1678486106.0733306, 4.5034e1, 1.4980e1
1678486106.542634, 4.5033e1, 1.4980e1
1678486107.175364, 4.5033e1, 1.4980e1
1678486107.590278, 4.5032e1, 1.4980e1
1678486108.0731745, 4.5032e1, 1.4980e1
1678486108.5426278, 4.5031e1, 1.4980e1
1678486109.1753151, 4.5030e1, 1.4980e1
1678486109.590525, 4.5030e1, 1.4980e1
1678486110.074304, 4.5031e1, 1.4980e1
1678486110.5428007, 4.5031e1, 1.4980e1
1678486111.175502, 4.5030e1, 1.4980e1
1678486111.5906026, 4.5030e1, 1.4980e1
1678486112.0743496, 4.5030e1, 1.4980e1
1678486112.54352, 4.5029e1, 1.4980e1
1678486113.1755562, 4.5029e1, 1.4980e1
1678486113.591643, 4.5028e1, 1.4980e1
1678486114.0744143, 4.5028e1, 1.4981e1
1678486114.5437315, 4.5027e1, 1.4980e1
1678486115.175603, 4.5027e1, 1.4981e1
1678486115.5915844, 4.5026e1, 1.4981e1
1678486116.0744884, 4.5026e1, 1.4980e1
1678486116.5439606, 4.5025e1, 1.4981e1
1678486117.1768312, 4.5025e1, 1.4980e1
1678486117.5915995, 4.5025e1, 1.4980e1
1678486118.0745285, 4.5025e1, 1.4981e1
1678486118.5442467, 4.5025e1, 1.4981e1
1678486119.1763163, 4.5024e1, 1.4980e1
1678486119.5916357, 4.5024e1, 1.4980e1
1678486120.07574, 4.5023e1, 1.4980e1
1678486120.5441182, 4.5023e1, 1.4980e1
1678486121.176786, 4.5023e1, 1.4980e1
1678486121.5927129, 4.5023e1, 1.4980e1
1678486122.0757248, 4.5023e1, 1.4980e1
1678486122.544632, 4.5022e1, 1.4980e1
1678486123.1768398, 4.5022e1, 1.4980e1
1678486123.5928304, 4.5022e1, 1.4980e1
1678486124.0757475, 4.5023e1, 1.4980e1
1678486124.5450656, 4.5022e1, 1.4980e1
1678486125.1779666, 4.5022e1, 1.4980e1
1678486125.5929596, 4.5022e1, 1.4980e1
1678486126.0759177, 4.5021e1, 1.4980e1
1678486126.5453215, 4.5021e1, 1.4980e1
1678486127.1778023, 4.5021e1, 1.4980e1
1678486127.5928748, 4.5020e1, 1.4980e1
1678486128.0757587, 4.5020e1, 1.4980e1
1678486128.545567, 4.5020e1, 1.4981e1
1678486129.1778588, 4.5020e1, 1.4981e1
1678486129.5929132, 4.5019e1, 1.4981e1
1678486130.0771923, 4.5019e1, 1.4980e1
1678486130.5456986, 4.5019e1, 1.4980e1
1678486131.1778069, 4.5018e1, 1.4980e1
1678486131.5941384, 4.5018e1, 1.4980e1
1678486132.0769494, 4.5018e1, 1.4980e1
1678486132.5460982, 4.5018e1, 1.4980e1
1678486133.1779327, 4.5017e1, 1.4980e1
1678486133.5940342, 4.5017e1, 1.4980e1
1678486134.0771546, 4.5016e1, 1.4980e1
1678486134.5464053, 4.5016e1, 1.4980e1
1678486135.1790364, 4.5016e1, 1.4980e1
1678486135.5942833, 4.5015e1, 1.4980e1
1678486136.0767798, 4.5015e1, 1.4980e1
1678486136.5466254, 4.5015e1, 1.4981e1
1678486137.178874, 4.5015e1, 1.4981e1
1678486137.5942802, 4.5014e1, 1.4981e1
1678486138.077986, 4.5014e1, 1.4981e1
1678486138.5465515, 4.5013e1, 1.4981e1
1678486139.1792214, 4.5013e1, 1.4981e1
1678486139.5942433, 4.5013e1, 1.4981e1
1678486140.0781486, 4.5013e1, 1.4981e1
1678486140.5470607, 4.5012e1, 1.4981e1
1678486141.1792953, 4.5012e1, 1.4981e1
1678486141.5951915, 4.5012e1, 1.4981e1
1678486142.0780747, 4.5011e1, 1.4981e1
1678486142.5474687, 4.5010e1, 1.4981e1
1678486143.179326, 4.5010e1, 1.4981e1
1678486143.5950053, 4.5010e1, 1.4981e1
1678486144.0781603, 4.5010e1, 1.4981e1
1678486144.5477223, 4.5010e1, 1.4981e1
1678486145.1803954, 4.5009e1, 1.4981e1
1678486145.5953653, 4.5008e1, 1.4981e1
1678486146.0785937, 4.5008e1, 1.4981e1
1678486146.5479136, 4.5007e1, 1.4981e1
1678486147.1805809, 4.5007e1, 1.4981e1
1678486147.5954294, 4.5007e1, 1.4981e1
1678486148.0793233, 4.5007e1, 1.4981e1
1678486148.5483577, 4.5007e1, 1.4981e1
1678486149.1805542, 4.5007e1, 1.4980e1
1678486149.595482, 4.5007e1, 1.4980e1
1678486150.0795312, 4.5007e1, 1.4980e1
1678486150.5485353, 4.5007e1, 1.4981e1
1678486151.1805665, 4.5007e1, 1.4981e1
1678486151.596445, 4.5006e1, 1.4981e1
1678486152.0795345, 4.5006e1, 1.4981e1
1678486152.548702, 4.5005e1, 1.4981e1
1678486153.1815906, 4.5005e1, 1.4981e1
1678486153.596467, 4.5004e1, 1.4981e1
1678486154.0792084, 4.5003e1, 1.4981e1
1678486154.5489535, 4.5003e1, 1.4981e1
1678486155.1816847, 4.5003e1, 1.4981e1
1678486155.5965862, 4.5002e1, 1.4981e1
1678486156.0796418, 4.5002e1, 1.4981e1
1678486156.54887, 4.5002e1, 1.4981e1
1678486157.1820483, 4.5001e1, 1.4981e1
1678486157.5967712, 4.5001e1, 1.4981e1
1678486158.0806823, 4.5001e1, 1.4981e1
1678486158.549598, 4.5000e1, 1.4981e1
1678486159.1818027, 4.5000e1, 1.4981e1
1678486159.5977364, 4.5000e1, 1.4981e1
1678486160.0808167, 4.5000e1, 1.4981e1
1678486160.5497704, 4.4999e1, 1.4981e1
1678486161.181775, 4.4999e1, 1.4981e1
1678486161.5977888, 4.4998e1, 1.4981e1
1678486162.0807757, 4.4998e1, 1.4981e1
1678486162.5500824, 4.4998e1, 1.4981e1
1678486163.1827824, 4.4998e1, 1.4981e1
1678486163.597812, 4.4998e1, 1.4981e1
1678486164.0806668, 4.4997e1, 1.4981e1
1678486164.550324, 4.4997e1, 1.4980e1
1678486165.1824026, 4.4997e1, 1.4980e1
1678486165.5978765, 4.4996e1, 1.4981e1
1678486166.0816998, 4.4996e1, 1.4981e1
1678486166.5506608, 4.4996e1, 1.4981e1
1678486167.1827748, 4.4996e1, 1.4981e1
1678486167.59777, 4.4995e1, 1.4980e1
1678486168.0817041, 4.4995e1, 1.4980e1
1678486168.550848, 4.4995e1, 1.4980e1
1678486169.1829753, 4.4995e1, 1.4981e1
1678486169.5989733, 4.4994e1, 1.4981e1
1678486170.0816305, 4.4994e1, 1.4981e1
1678486170.5510569, 4.4994e1, 1.4981e1
1678486171.1830041, 4.4994e1, 1.4981e1
1678486171.599115, 4.4994e1, 1.4981e1
1678486172.082088, 4.4993e1, 1.4981e1
1678486172.551335, 4.4992e1, 1.4981e1
1678486173.184096, 4.4992e1, 1.4981e1
1678486173.599018, 4.4991e1, 1.4981e1
1678486174.0819263, 4.4991e1, 1.4981e1
1678486174.5515711, 4.4990e1, 1.4981e1
1678486175.1841245, 4.4990e1, 1.4981e1
1678486175.5990922, 4.4990e1, 1.4981e1
1678486176.0828373, 4.4990e1, 1.4981e1
1678486176.5516686, 4.4989e1, 1.4981e1
1678486177.1842635, 4.4989e1, 1.4981e1
1678486177.5990558, 4.4989e1, 1.4981e1
1678486178.0830073, 4.4989e1, 1.4981e1
1678486178.5521252, 4.4989e1, 1.4981e1
1678486179.184184, 4.4988e1, 1.4981e1
1678486179.5999932, 4.4988e1, 1.4981e1
1678486180.0830407, 4.4988e1, 1.4981e1
1678486180.5523417, 4.4988e1, 1.4981e1
1678486181.185386, 4.4987e1, 1.4981e1
1678486181.6002877, 4.4987e1, 1.4981e1
1678486182.0830257, 4.4987e1, 1.4981e1
1678486182.552614, 4.4987e1, 1.4981e1
1678486183.1851356, 4.4986e1, 1.4981e1
1678486183.6002734, 4.4986e1, 1.4981e1
1678486184.083172, 4.4985e1, 1.4981e1
1678486184.5529318, 4.4985e1, 1.4981e1
1678486185.1854603, 4.4984e1, 1.4981e1
1678486185.6004417, 4.4984e1, 1.4981e1
1678486186.0842607, 4.4984e1, 1.4981e1
1678486186.552864, 4.4983e1, 1.4981e1
1678486187.1855195, 4.4983e1, 1.4980e1
1678486187.6012764, 4.4983e1, 1.4981e1
1678486188.0843103, 4.4983e1, 1.4981e1
1678486188.5533288, 4.4982e1, 1.4981e1
1678486189.1854866, 4.4982e1, 1.4981e1
1678486189.6017237, 4.4982e1, 1.4981e1
1678486190.0843592, 4.4982e1, 1.4981e1
1678486190.5539744, 4.4981e1, 1.4981e1
1678486191.1865485, 4.4981e1, 1.4981e1
1678486191.6016235, 4.4980e1, 1.4981e1
1678486192.0842712, 4.4980e1, 1.4981e1
1678486192.5538085, 4.4980e1, 1.4981e1
1678486193.186397, 4.4979e1, 1.4981e1
1678486193.601751, 4.4979e1, 1.4981e1
1678486194.0854714, 4.4979e1, 1.4981e1
1678486194.554097, 4.4979e1, 1.4981e1
1678486195.1864097, 4.4979e1, 1.4981e1
1678486195.6016848, 4.4978e1, 1.4981e1
1678486196.0854905, 4.4977e1, 1.4981e1
1678486196.5542872, 4.4977e1, 1.4981e1
1678486197.1864822, 4.4977e1, 1.4981e1
1678486197.602275, 4.4977e1, 1.4981e1
1678486198.085534, 4.4977e1, 1.4981e1
1678486198.554537, 4.4976e1, 1.4981e1
1678486199.1867657, 4.4976e1, 1.4981e1
1678486199.602702, 4.4975e1, 1.4981e1
1678486200.0857766, 4.4975e1, 1.4981e1
1678486200.5548935, 4.4974e1, 1.4981e1
1678486201.1877198, 4.4974e1, 1.4981e1
1678486201.6027806, 4.4974e1, 1.4981e1
1678486202.0859559, 4.4974e1, 1.4981e1
1678486202.5552201, 4.4974e1, 1.4981e1
1678486203.1877065, 4.4974e1, 1.4981e1
1678486203.6027386, 4.4974e1, 1.4981e1
1678486204.086596, 4.4973e1, 1.4981e1
1678486204.5554304, 4.4972e1, 1.4981e1
1678486205.18813, 4.4972e1, 1.4981e1
1678486205.602679, 4.4972e1, 1.4981e1
1678486206.0866752, 4.4972e1, 1.4981e1
1678486206.555365, 4.4972e1, 1.4981e1
1678486207.1878645, 4.4972e1, 1.4981e1
1678486207.6036015, 4.4971e1, 1.4981e1
1678486208.0868714, 4.4970e1, 1.4981e1
1678486208.5557728, 4.4969e1, 1.4981e1
1678486209.1889553, 4.4969e1, 1.4981e1
1678486209.6039455, 4.4968e1, 1.4981e1
1678486210.0867057, 4.4968e1, 1.4981e1
1678486210.5562556, 4.4968e1, 1.4981e1
1678486211.1889684, 4.4968e1, 1.4981e1
1678486211.603844, 4.4967e1, 1.4981e1
1678486212.0870411, 4.4967e1, 1.4981e1
1678486212.5565326, 4.4966e1, 1.4981e1
1678486213.189101, 4.4966e1, 1.4981e1
1678486213.6038933, 4.4966e1, 1.4981e1
1678486214.0879126, 4.4966e1, 1.4981e1
1678486214.5568395, 4.4966e1, 1.4981e1
1678486215.1891491, 4.4965e1, 1.4981e1
1678486215.6040637, 4.4966e1, 1.4981e1
1678486216.0881124, 4.4966e1, 1.4981e1
1678486216.5567372, 4.4965e1, 1.4981e1
1678486217.1891026, 4.4965e1, 1.4981e1
1678486217.6053061, 4.4964e1, 1.4981e1
1678486218.0882683, 4.4963e1, 1.4981e1
1678486218.5573761, 4.4963e1, 1.4981e1
1678486219.1901429, 4.4963e1, 1.4981e1
1678486219.6051185, 4.4964e1, 1.4981e1
1678486220.087907, 4.4963e1, 1.4981e1
1678486220.557633, 4.4963e1, 1.4981e1
1678486221.1901984, 4.4962e1, 1.4981e1
1678486221.6050918, 4.4962e1, 1.4981e1
1678486222.0890956, 4.4961e1, 1.4981e1
1678486222.5579455, 4.4961e1, 1.4981e1
1678486223.1902084, 4.4961e1, 1.4981e1
1678486223.6053994, 4.4960e1, 1.4981e1
1678486224.0892985, 4.4960e1, 1.4981e1
1678486224.5581133, 4.4960e1, 1.4981e1
1678486225.1905608, 4.4960e1, 1.4981e1
1678486225.6063375, 4.4959e1, 1.4981e1
1678486226.0892618, 4.4959e1, 1.4981e1
1678486226.5583084, 4.4959e1, 1.4981e1
1678486227.190478, 4.4958e1, 1.4981e1
1678486227.606321, 4.4958e1, 1.4981e1
1678486228.0893285, 4.4958e1, 1.4981e1
1678486228.5586767, 4.4957e1, 1.4981e1
1678486229.1913195, 4.4957e1, 1.4981e1
1678486229.6063313, 4.4957e1, 1.4981e1
1678486230.0892904, 4.4956e1, 1.4981e1
1678486230.5589821, 4.4956e1, 1.4981e1
1678486231.1913254, 4.4956e1, 1.4981e1
1678486231.6064768, 4.4955e1, 1.4981e1
1678486232.0903714, 4.4955e1, 1.4981e1
1678486232.5592868, 4.4955e1, 1.4981e1
1678486233.1917295, 4.4954e1, 1.4981e1
1678486233.606465, 4.4954e1, 1.4981e1
1678486234.0907688, 4.4954e1, 1.4981e1
1678486234.5592942, 4.4953e1, 1.4981e1
1678486235.1915607, 4.4953e1, 1.4981e1
1678486235.607591, 4.4952e1, 1.4981e1
1678486236.0906138, 4.4952e1, 1.4981e1
1678486236.5594006, 4.4951e1, 1.4981e1
1678486237.192708, 4.4950e1, 1.4981e1
1678486237.6077404, 4.4950e1, 1.4981e1
1678486238.0904796, 4.4950e1, 1.4981e1
1678486238.5599406, 4.4950e1, 1.4981e1
1678486239.1927245, 4.4949e1, 1.4981e1
1678486239.6074972, 4.4949e1, 1.4981e1
1678486240.0907338, 4.4949e1, 1.4981e1
1678486240.5602808, 4.4949e1, 1.4981e1
1678486241.1927686, 4.4949e1, 1.4981e1
1678486241.6077518, 4.4949e1, 1.4981e1
1678486242.091587, 4.4949e1, 1.4981e1
1678486242.560201, 4.4948e1, 1.4981e1
1678486243.1928291, 4.4948e1, 1.4981e1
1678486243.6076438, 4.4947e1, 1.4981e1
1678486244.0916362, 4.4948e1, 1.4981e1
1678486244.5606697, 4.4948e1, 1.4981e1
1678486245.1928928, 4.4948e1, 1.4981e1
1678486245.6088762, 4.4947e1, 1.4981e1
1678486246.0919416, 4.4946e1, 1.4981e1
1678486246.5606444, 4.4946e1, 1.4981e1
1678486247.1940413, 4.4946e1, 1.4981e1
1678486247.6088498, 4.4946e1, 1.4981e1
1678486248.091698, 4.4945e1, 1.4981e1
1678486248.5613403, 4.4945e1, 1.4981e1
1678486249.1940598, 4.4945e1, 1.4981e1
1678486249.6090004, 4.4945e1, 1.4981e1
1678486250.0917528, 4.4945e1, 1.4981e1
1678486250.561612, 4.4944e1, 1.4981e1
1678486251.1940548, 4.4944e1, 1.4981e1
1678486251.6089444, 4.4943e1, 1.4981e1
1678486252.092963, 4.4942e1, 1.4981e1
1678486252.5617824, 4.4942e1, 1.4981e1
1678486253.194099, 4.4942e1, 1.4981e1
1678486253.6100235, 4.4942e1, 1.4981e1
1678486254.092954, 4.4942e1, 1.4981e1
1678486254.5618842, 4.4943e1, 1.4981e1
1678486255.1941407, 4.4942e1, 1.4981e1
1678486255.609959, 4.4942e1, 1.4981e1
1678486256.0927176, 4.4942e1, 1.4981e1
1678486256.5620272, 4.4942e1, 1.4981e1
1678486257.1951628, 4.4941e1, 1.4981e1
1678486257.6383216, 4.4941e1, 1.4981e1
1678486258.0932257, 4.4940e1, 1.4981e1
1678486258.5624764, 4.4940e1, 1.4981e1
1678486259.1952486, 4.4939e1, 1.4981e1
1678486259.6102676, 4.4939e1, 1.4981e1
1678486260.0938628, 4.4939e1, 1.4981e1
1678486260.562959, 4.4939e1, 1.4981e1
1678486261.1950438, 4.4939e1, 1.4981e1
1678486261.6101806, 4.4938e1, 1.4981e1
1678486262.0939224, 4.4938e1, 1.4981e1
1678486262.5629938, 4.4938e1, 1.4981e1
1678486263.1952662, 4.4938e1, 1.4981e1
1678486263.6115863, 4.4937e1, 1.4981e1
1678486264.094349, 4.4937e1, 1.4981e1
1678486264.5633729, 4.4937e1, 1.4981e1
1678486265.1963303, 4.4937e1, 1.4981e1
1678486265.6114001, 4.4936e1, 1.4981e1
1678486266.094388, 4.4935e1, 1.4981e1
1678486266.563332, 4.4935e1, 1.4981e1
1678486267.196468, 4.4934e1, 1.4981e1
1678486267.6111474, 4.4934e1, 1.4981e1
1678486268.0944834, 4.4933e1, 1.4981e1
1678486268.5640223, 4.4933e1, 1.4981e1
1678486269.196619, 4.4933e1, 1.4981e1
1678486269.6114383, 4.4934e1, 1.4981e1
1678486270.095018, 4.4933e1, 1.4981e1
1678486270.5642438, 4.4933e1, 1.4981e1
1678486271.1961436, 4.4933e1, 1.4981e1
1678486271.6113055, 4.4932e1, 1.4981e1
1678486272.0957458, 4.4931e1, 1.4981e1
1678486272.564474, 4.4931e1, 1.4981e1
1678486273.1966097, 4.4930e1, 1.4981e1
1678486273.6125808, 4.4930e1, 1.4981e1
1678486274.095553, 4.4930e1, 1.4981e1
1678486274.564339, 4.4930e1, 1.4981e1
1678486275.1976776, 4.4930e1, 1.4981e1
1678486275.6126313, 4.4929e1, 1.4981e1
1678486276.0956078, 4.4929e1, 1.4981e1
1678486276.5645885, 4.4928e1, 1.4981e1
1678486277.1977313, 4.4928e1, 1.4981e1
1678486277.6125865, 4.4928e1, 1.4981e1
1678486278.0954442, 4.4928e1, 1.4981e1
1678486278.5653062, 4.4928e1, 1.4981e1
1678486279.197737, 4.4927e1, 1.4981e1
1678486279.6127799, 4.4927e1, 1.4981e1
1678486280.0965173, 4.4926e1, 1.4981e1
1678486280.5652626, 4.4925e1, 1.4981e1
1678486281.1977975, 4.4925e1, 1.4981e1
1678486281.6138115, 4.4924e1, 1.4981e1
1678486282.0968604, 4.4924e1, 1.4981e1
1678486282.5657356, 4.4924e1, 1.4981e1
1678486283.1978438, 4.4924e1, 1.4981e1
1678486283.6139255, 4.4925e1, 1.4981e1
1678486284.0967095, 4.4924e1, 1.4981e1
1678486284.5660598, 4.4924e1, 1.4981e1
1678486285.1988738, 4.4923e1, 1.4981e1
1678486285.6139758, 4.4923e1, 1.4981e1
1678486286.0967636, 4.4923e1, 1.4981e1
1678486286.5661786, 4.4923e1, 1.4981e1
1678486287.1989417, 4.4923e1, 1.4981e1
1678486287.6138408, 4.4923e1, 1.4981e1
1678486288.0975678, 4.4922e1, 1.4981e1
1678486288.5665402, 4.4922e1, 1.4981e1
1678486289.1989315, 4.4922e1, 1.4981e1
1678486289.6141276, 4.4922e1, 1.4981e1
1678486290.0977724, 4.4921e1, 1.4981e1
1678486290.5666468, 4.4921e1, 1.4981e1
1678486291.198635, 4.4920e1, 1.4981e1
1678486291.6150324, 4.4920e1, 1.4981e1
1678486292.0979, 4.4920e1, 1.4981e1
1678486292.566933, 4.4920e1, 1.4981e1
1678486293.1990623, 4.4919e1, 1.4981e1
1678486293.6150153, 4.4919e1, 1.4981e1
1678486294.097861, 4.4918e1, 1.4981e1
1678486294.5673065, 4.4918e1, 1.4981e1
1678486295.2006166, 4.4918e1, 1.4981e1
1678486295.6148283, 4.4918e1, 1.4981e1
1678486296.0981057, 4.4917e1, 1.4981e1
1678486296.5673585, 4.4917e1, 1.4981e1
1678486297.2004356, 4.4917e1, 1.4981e1
1678486297.6151738, 4.4917e1, 1.4981e1
1678486298.0987625, 4.4917e1, 1.4981e1
1678486298.5679018, 4.4916e1, 1.4981e1
1678486299.2001684, 4.4916e1, 1.4981e1
1678486299.6151733, 4.4916e1, 1.4981e1
1678486300.099439, 4.4916e1, 1.4981e1
1678486300.5677927, 4.4916e1, 1.4981e1
1678486301.2000456, 4.4916e1, 1.4981e1
1678486301.6159544, 4.4916e1, 1.4981e1
1678486302.0990446, 4.4915e1, 1.4981e1
1678486302.5683677, 4.4915e1, 1.4981e1
1678486303.2013733, 4.4915e1, 1.4981e1
1678486303.6164439, 4.4914e1, 1.4981e1
1678486304.0991085, 4.4914e1, 1.4981e1
1678486304.5686188, 4.4913e1, 1.4981e1
1678486305.2013934, 4.4913e1, 1.4981e1
1678486305.6160774, 4.4913e1, 1.4981e1
1678486306.0992532, 4.4913e1, 1.4981e1
1678486306.5687559, 4.4913e1, 1.4981e1
1678486307.2013412, 4.4913e1, 1.4981e1
1678486307.6164687, 4.4913e1, 1.4981e1
1678486308.1002457, 4.4913e1, 1.4981e1
1678486308.5691607, 4.4912e1, 1.4981e1
1678486309.2010727, 4.4912e1, 1.4981e1
